model,shots,eval_time,f1,accuracy,f1_5_level,accuracy_5_level,ratio_valid_categories,mean_num_tokens,max_num_tokens,eval_speed
deepseek-r1:32b,0,9.66,0.9138100460124662,0.8892921960072595,0.6903239467322058,0.6497277676950998,0.9927404718693285,189.68421052631578,1244,19.636046638334967
deepseek-r1:32b,5,8.66,0.9358252573380916,0.9219600725952813,0.7263297219909511,0.6950998185117967,1.0,782.6787658802178,1837,90.37861037877803
deepseek-r1:32b,10,8.618,0.9365101112537063,0.9219600725952813,0.7590099811024021,0.7313974591651543,0.9963702359346642,1070.6787658802177,2125,124.23749894177509
deepseek-r1:32b,20,8.971,0.9343602399081263,0.925589836660617,0.757454806323174,0.7332123411978222,1.0,1694.6787658802177,2749,188.90633885633906
deepseek-r1:32b,30,8.975,0.9420361765334355,0.9328493647912885,0.7768086799933803,0.7549909255898367,0.9981851179673321,2250.6787658802177,3305,250.77200734041423
deepseek-r1:32b,40,8.96,0.9556780351661852,0.9491833030852994,0.792672048492247,0.7767695099818511,1.0,2873.6787658802177,3928,320.7230765491314
deepseek-r1:32b,50,9.446,0.9400981590032377,0.9328493647912885,0.8089250208539573,0.7931034482758621,0.9945553539019963,3588.6787658802177,4643,379.9151774169191
deepseek-r1:70b,0,21.957,0.9219604394604587,0.896551724137931,0.6433947078012358,0.6025408348457351,0.9745916515426497,208.75862068965517,1179,9.507611271560558
deepseek-r1:70b,5,17.729,0.9312386712762054,0.911070780399274,0.6674508881435735,0.6279491833030852,1.0,789.7604355716878,1760,44.54624826959715
deepseek-r1:70b,10,17.207,0.9415478109905695,0.925589836660617,0.7050080728722103,0.6715063520871143,1.0,1073.7604355716878,2044,62.40253591978193
deepseek-r1:70b,20,16.856,0.9487451808920918,0.9346642468239564,0.7170251426905648,0.6842105263157895,1.0,1693.7604355716878,2664,100.48412645774131
deepseek-r1:70b,30,17.588,0.9346496439309496,0.9165154264972777,0.7422757672976186,0.7114337568058077,0.9981851179673321,2247.764065335753,3218,127.80100439707488
deepseek-r1:70b,40,17.247,0.9424578187717462,0.9310344827586207,0.7063414101068117,0.676950998185118,0.9981851179673321,2867.7658802177857,3838,166.27621500653945
deepseek-r1:70b,50,17.848,0.9430236766448309,0.9292196007259528,0.7259423322699218,0.6950998185117967,0.9945553539019963,3574.760435571688,4545,200.28913242781758
DeepSeek-R1,0,7.829,0.9530599579834707,0.9509981851179673,0.7831349842292119,0.7676950998185118,1.0,208.76043557168785,1179,26.665019232556887
DeepSeek-R1,5,7.531,0.9542960851001183,0.9509981851179673,0.823263279692024,0.8112522686025408,1.0,789.7604355716878,1760,104.86793726884714
DeepSeek-R1,10,7.947,0.95215636076938,0.9437386569872959,0.8125600107501816,0.7967332123411979,1.0,1073.7604355716878,2044,135.11519259741888
DeepSeek-R1,20,10.511,0.9623677078528029,0.9582577132486388,0.8470465482145545,0.8439201451905626,1.0,1693.7604355716878,2664,161.1417025565301
DeepSeek-R1,30,10.097,0.9775779387329525,0.9764065335753176,0.9138766720201609,0.9128856624319419,1.0,2247.760435571688,3218,222.61666193638587
DeepSeek-R1,40,8.594,0.9609922188294606,0.9582577132486388,0.8687457738875277,0.8656987295825771,1.0,2867.760435571688,3838,333.6933250607038
DeepSeek-R1,50,26.773,0.962719413574893,0.9600725952813067,0.8334882830727919,0.8257713248638838,0.9945553539019963,3574.7658802177857,4545,133.52130430724185
GPT-4o-mini,0,1.724,0.9305765196376228,0.9092558983666061,0.7474819454079517,0.7186932849364791,1.0,208.76043557168785,1179,121.09073989077022
GPT-4o-mini,5,1.346,0.9517121206556355,0.9346642468239564,0.7415451200991006,0.7114337568058077,1.0,789.7604355716878,1760,586.746237423245
GPT-4o-mini,10,1.384,0.9525071940237175,0.9382940108892922,0.7924595352028795,0.7695099818511797,1.0,1073.7604355716878,2044,775.838465008445
GPT-4o-mini,20,1.619,0.9567126051124601,0.9437386569872959,0.825039111490374,0.8076225045372051,1.0,1693.7604355716878,2664,1046.1769212919628
GPT-4o-mini,30,1.691,0.9516005634147278,0.9364791288566243,0.8237387638092106,0.8058076225045372,1.0,2247.760435571688,3218,1329.2492226917138
